episode,episode_steps,episode_reward,epsilon,running_avg_100,generalization_avg,generalization_seeds,generalization_rewards,best_running_avg_100,best_generalization_avg,saved_best_running_model,saved_best_generalization_model
244,16,16.0,0.0243202378321589,41.31,15.4,,,43.14,103.63333333333334,0,0
245,18,18.0,0.024128873970447162,41.06,15.4,,,43.14,103.63333333333334,0,0
246,21,21.0,0.023908095336099458,41.08,15.4,,,43.14,103.63333333333334,0,0
247,16,16.0,0.02374165637307543,40.98,15.4,,,43.14,103.63333333333334,0,0
248,18,18.0,0.023556226627887332,40.57,15.4,,,43.14,103.63333333333334,0,0
249,17,17.0,0.023382845143920028,39.94,18.166666666666668,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,15.0|19.0|14.0|21.0|19.0|20.0|15.0|16.0|21.0|21.0|16.0|16.0|21.0|18.0|16.0|16.0|20.0|20.0|16.0|22.0|18.0|18.0|17.0|22.0|18.0|16.0|17.0|20.0|15.0|22.0,43.14,103.63333333333334,0,0
250,15,15.0,0.023231257122489538,39.32,18.166666666666668,,,43.14,103.63333333333334,0,0
251,21,21.0,0.023021209901709534,39.15,18.166666666666668,,,43.14,103.63333333333334,0,0
252,17,17.0,0.02285301235210581,38.56,18.166666666666668,,,43.14,103.63333333333334,0,0
253,17,17.0,0.022686444518013008,38.05,18.166666666666668,,,43.14,103.63333333333334,0,0
254,15,15.0,0.022540813693853884,36.14,18.166666666666668,,,43.14,103.63333333333334,0,0
255,20,20.0,0.022348575273842534,35.81,18.166666666666668,,,43.14,103.63333333333334,0,0
256,20,20.0,0.02215852633367197,35.54,18.166666666666668,,,43.14,103.63333333333334,0,0
257,19,19.0,0.021979985130170125,35.21,18.166666666666668,,,43.14,103.63333333333334,0,0
258,15,15.0,0.021840397548623124,34.83,18.166666666666668,,,43.14,103.63333333333334,0,0
259,17,17.0,0.02168364123708652,34.45,18.166666666666668,,,43.14,103.63333333333334,0,0
260,22,22.0,0.021483032619564975,34.31,18.166666666666668,,,43.14,103.63333333333334,0,0
261,20,20.0,0.02130284168900954,34.14,18.166666666666668,,,43.14,103.63333333333334,0,0
262,17,17.0,0.021151293914246916,33.65,18.166666666666668,,,43.14,103.63333333333334,0,0
263,17,17.0,0.02100121453043148,33.22,18.166666666666668,,,43.14,103.63333333333334,0,0
264,18,18.0,0.02084389163340656,32.92,18.166666666666668,,,43.14,103.63333333333334,0,0
265,19,19.0,0.020679578748989652,32.75,18.166666666666668,,,43.14,103.63333333333334,0,0
266,20,20.0,0.020508538674191938,32.53,18.166666666666668,,,43.14,103.63333333333334,0,0
267,17,17.0,0.020364687134877907,32.03,18.166666666666668,,,43.14,103.63333333333334,0,0
268,21,21.0,0.020188911048967806,31.82,18.166666666666668,,,43.14,103.63333333333334,0,0
269,17,17.0,0.020048156475690304,31.34,18.166666666666668,,,43.14,103.63333333333334,0,0
270,18,18.0,0.019900608446943358,30.02,18.166666666666668,,,43.14,103.63333333333334,0,0
271,18,18.0,0.019754573717977578,29.32,18.166666666666668,,,43.14,103.63333333333334,0,0
272,23,23.0,0.019570151350874553,29.13,18.166666666666668,,,43.14,103.63333333333334,0,0
273,18,18.0,0.019427505895594166,28.79,18.166666666666668,,,43.14,103.63333333333334,0,0
274,18,18.0,0.019286323457733224,27.96,18.166666666666668,,,43.14,103.63333333333334,0,0
275,23,23.0,0.019108028886516592,27.14,18.166666666666668,,,43.14,103.63333333333334,0,0
276,22,22.0,0.018939669971176513,26.31,18.166666666666668,,,43.14,103.63333333333334,0,0
277,22,22.0,0.018773419107880107,26.06,18.166666666666668,,,43.14,103.63333333333334,0,0
278,22,22.0,0.01860924990133128,25.65,18.166666666666668,,,43.14,103.63333333333334,0,0
279,20,20.0,0.018461789625386735,25.32,18.166666666666668,,,43.14,103.63333333333334,0,0
280,20,20.0,0.01831600883318679,24.29,18.166666666666668,,,43.14,103.63333333333334,0,0
281,15,15.0,0.018207763885156696,23.2,18.166666666666668,,,43.14,103.63333333333334,0,0
282,19,19.0,0.01807198186695165,21.77,18.166666666666668,,,43.14,103.63333333333334,0,0
283,19,19.0,0.017937669420393106,21.02,18.166666666666668,,,43.14,103.63333333333334,0,0
284,24,24.0,0.017770087433412275,20.4,18.166666666666668,,,43.14,103.63333333333334,0,0
285,18,18.0,0.01764590400948204,19.58,18.166666666666668,,,43.14,103.63333333333334,0,0
286,20,20.0,0.0175094156631329,18.74,18.166666666666668,,,43.14,103.63333333333334,0,0
287,22,22.0,0.017361073269435173,18.04,18.166666666666668,,,43.14,103.63333333333334,0,0
288,21,21.0,0.01722120673965819,17.43,18.166666666666668,,,43.14,103.63333333333334,0,0
289,20,20.0,0.01708955543946588,17.47,18.166666666666668,,,43.14,103.63333333333334,0,0
290,20,20.0,0.016959403568304277,17.53,18.166666666666668,,,43.14,103.63333333333334,0,0
291,21,21.0,0.01682433918065538,17.59,18.166666666666668,,,43.14,103.63333333333334,0,0
292,18,18.0,0.01670985565333568,17.61,18.166666666666668,,,43.14,103.63333333333334,0,0
293,24,24.0,0.016559035366928265,17.67,18.166666666666668,,,43.14,103.63333333333334,0,0
294,19,19.0,0.016441097572245565,17.72,18.166666666666668,,,43.14,103.63333333333334,0,0
295,22,22.0,0.016306131780138747,17.78,18.166666666666668,,,43.14,103.63333333333334,0,0
296,22,22.0,0.01617285591881641,17.83,18.166666666666668,,,43.14,103.63333333333334,0,0
297,18,18.0,0.016065054212229566,17.88,18.166666666666668,,,43.14,103.63333333333334,0,0
298,20,20.0,0.01594657079310658,17.93,18.166666666666668,,,43.14,103.63333333333334,0,0
299,18,18.0,0.01584108993915413,17.96,20.3,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,17.0|22.0|17.0|21.0|22.0|21.0|18.0|18.0|23.0|23.0|17.0|18.0|22.0|23.0|18.0|20.0|21.0|21.0|17.0|23.0|22.0|21.0|22.0|22.0|22.0|18.0|21.0|21.0|16.0|22.0,43.14,103.63333333333334,0,0
300,18,18.0,0.015736690930581512,18.0,20.3,,,43.14,103.63333333333334,0,0
