episode,episode_steps,episode_reward,epsilon,running_avg_100,generalization_avg,generalization_seeds,best_running_avg_100,best_generalization_avg,saved_best_running_model,saved_best_generalization_model
90,26,26.0,0.4618087899158091,,9.966666666666667,,0,9.966666666666667,0,0
91,19,19.0,0.4585248029993487,,9.966666666666667,,0,9.966666666666667,0,0
92,14,14.0,0.4561223685550688,,9.966666666666667,,0,9.966666666666667,0,0
93,10,10.0,0.4544152984010422,,9.966666666666667,,0,9.966666666666667,0,0
94,16,16.0,0.4516994172553438,,9.966666666666667,,0,9.966666666666667,0,0
95,20,20.0,0.44833109564042595,,9.966666666666667,,0,9.966666666666667,0,0
96,12,12.0,0.4463241535495467,,9.966666666666667,,0,9.966666666666667,0,0
97,21,21.0,0.4428371678075471,,9.966666666666667,,0,9.966666666666667,0,0
98,16,16.0,0.44020175987693366,,9.966666666666667,,0,9.966666666666667,0,0
99,17,17.0,0.43742170633017063,17.32,29.4,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,17.32,29.4,1,1
100,24,24.0,0.4335318330087379,17.38,29.4,,17.38,29.4,1,0
101,15,15.0,0.43112124730728885,17.28,29.4,,17.38,29.4,0,0
102,18,18.0,0.4282492738428959,17.29,29.4,,17.38,29.4,0,0
103,16,16.0,0.42571525833648927,17.19,29.4,,17.38,29.4,0,0
104,30,30.0,0.4210113543258899,16.83,29.4,,17.38,29.4,0,0
105,12,12.0,0.41914694969160005,16.77,29.4,,17.38,29.4,0,0
106,27,27.0,0.4149875274376661,16.92,29.4,,17.38,29.4,0,0
107,14,14.0,0.4128499865056925,16.94,29.4,,17.38,29.4,0,0
108,41,41.0,0.40666456735919343,16.86,29.4,,17.38,29.4,0,0
109,40,40.0,0.4007356195246671,17.17,29.4,,17.38,29.4,0,0
110,26,26.0,0.3969368728830889,17.35,29.4,,17.38,29.4,0,0
111,20,20.0,0.3940439175789644,17.36,29.4,,17.38,29.4,0,0
112,44,44.0,0.38776750441613594,17.63,29.4,,17.63,29.4,1,0
113,32,32.0,0.3832778633368056,17.84,29.4,,17.84,29.4,1,0
114,44,44.0,0.3772059803995649,18.18,29.4,,18.18,29.4,1,0
115,31,31.0,0.3729974579691788,18.33,29.4,,18.33,29.4,1,0
116,46,46.0,0.36685643064713847,18.55,29.4,,18.55,29.4,1,0
117,47,47.0,0.36070780419503246,18.92,29.4,,18.92,29.4,1,0
118,28,28.0,0.3571042258038629,18.97,29.4,,18.97,29.4,1,0
119,45,45.0,0.3514041237296289,19.24,29.4,,19.24,29.4,1,0
120,59,59.0,0.3440980739958318,19.7,29.4,,19.7,29.4,1,0
121,140,140.0,0.3274954406724899,20.96,29.4,,20.96,29.4,1,0
122,28,28.0,0.32429478026378045,21.1,29.4,,21.1,29.4,1,0
123,49,49.0,0.3187867733000076,21.4,29.4,,21.4,29.4,1,0
124,65,65.0,0.31165944229884407,21.77,29.4,,21.77,29.4,1,0
125,51,51.0,0.30620691629969204,22.15,29.4,,22.15,29.4,1,0
126,83,83.0,0.29758832811755886,22.84,29.4,,22.84,29.4,1,0
127,174,174.0,0.28050154158906593,24.34,29.4,,24.34,29.4,1,0
128,58,58.0,0.2750879465390714,24.78,29.4,,24.78,29.4,1,0
129,42,42.0,0.27125232557680473,24.96,29.4,,24.96,29.4,1,0
130,46,46.0,0.26713120366116816,25.27,29.4,,25.27,29.4,1,0
131,25,25.0,0.264925883036366,25.37,29.4,,25.37,29.4,1,0
132,38,38.0,0.2616194887622069,25.64,29.4,,25.64,29.4,1,0
133,39,39.0,0.2582825580482092,25.88,29.4,,25.88,29.4,1,0
134,42,42.0,0.25475182122403583,26.19,29.4,,26.19,29.4,1,0
135,38,38.0,0.25161257160237227,26.29,29.4,,26.29,29.4,1,0
136,49,49.0,0.24764059838978625,26.67,29.4,,26.67,29.4,1,0
137,37,37.0,0.24469707323726203,26.86,29.4,,26.86,29.4,1,0
138,22,22.0,0.24296924408676535,26.97,29.4,,26.97,29.4,1,0
139,35,35.0,0.24025434833533155,27.16,29.4,,27.16,29.4,1,0
140,37,37.0,0.23742900064223882,27.41,29.4,,27.41,29.4,1,0
141,33,33.0,0.23494725630826155,27.63,29.4,,27.63,29.4,1,0
142,32,32.0,0.23257457158916053,27.84,29.4,,27.84,29.4,1,0
143,63,63.0,0.22799897058092886,28.34,29.4,,28.34,29.4,1,0
144,37,37.0,0.22536970471511145,28.51,29.4,,28.51,29.4,1,0
145,40,40.0,0.22257455651843375,28.78,29.4,,28.78,29.4,1,0
146,71,71.0,0.2177316297290843,29.38,29.4,,29.38,29.4,1,0
147,26,26.0,0.2159953248247379,29.53,29.4,,29.53,29.4,1,0
148,32,32.0,0.21388517345700508,29.76,29.4,,29.76,29.4,1,0
149,35,35.0,0.21161065100232312,29.96,57.766666666666666,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,29.96,57.766666666666666,1,1
150,20,20.0,0.21032642011739047,29.98,57.766666666666666,,29.98,57.766666666666666,1,0
151,68,68.0,0.2060428431046953,30.46,57.766666666666666,,30.46,57.766666666666666,1,0
152,21,21.0,0.20474543099789067,30.46,57.766666666666666,,30.46,57.766666666666666,0,0
153,32,32.0,0.20279111980568115,30.65,57.766666666666666,,30.65,57.766666666666666,1,0
154,32,32.0,0.20086388088667786,30.69,57.766666666666666,,30.69,57.766666666666666,1,0
155,103,103.0,0.1948399937391369,31.54,57.766666666666666,,31.54,57.766666666666666,1,0
156,52,52.0,0.19190001863137582,31.88,57.766666666666666,,31.88,57.766666666666666,1,0
157,42,42.0,0.1895735969187246,32.07,57.766666666666666,,32.07,57.766666666666666,1,0
158,18,18.0,0.18858952423016212,31.76,57.766666666666666,,32.07,57.766666666666666,0,0
159,31,31.0,0.18691272804319903,31.96,57.766666666666666,,32.07,57.766666666666666,0,0
160,67,67.0,0.18336517451157824,32.51,57.766666666666666,,32.51,57.766666666666666,1,0
161,40,40.0,0.1812961019445132,32.78,57.766666666666666,,32.78,57.766666666666666,1,0
162,25,25.0,0.1800211331168522,32.9,57.766666666666666,,32.9,57.766666666666666,1,0
163,22,22.0,0.1789105967339753,32.83,57.766666666666666,,32.9,57.766666666666666,0,0
164,31,31.0,0.17736371707310938,33.04,57.766666666666666,,33.04,57.766666666666666,1,0
165,10,10.0,0.17686916632323427,32.99,57.766666666666666,,33.04,57.766666666666666,0,0
166,37,37.0,0.17505795973294364,33.25,57.766666666666666,,33.25,57.766666666666666,1,0
167,15,15.0,0.1743319685698913,33.22,57.766666666666666,,33.25,57.766666666666666,0,0
168,69,69.0,0.17105287789534385,33.8,57.766666666666666,,33.8,57.766666666666666,1,0
169,23,23.0,0.1699815830594129,33.9,57.766666666666666,,33.9,57.766666666666666,1,0
170,31,31.0,0.168554554119459,34.06,57.766666666666666,,34.06,57.766666666666666,1,0
171,29,29.0,0.16723693725362998,34.2,57.766666666666666,,34.2,57.766666666666666,1,0
172,33,33.0,0.16575770252058786,34.42,57.766666666666666,,34.42,57.766666666666666,1,0
173,36,36.0,0.1641680766850847,34.65,57.766666666666666,,34.65,57.766666666666666,1,0
174,33,33.0,0.16273267257954335,34.74,57.766666666666666,,34.74,57.766666666666666,1,0
175,41,41.0,0.16097781697576125,35.02,57.766666666666666,,35.02,57.766666666666666,1,0
176,17,17.0,0.16025934231545053,35.09,57.766666666666666,,35.09,57.766666666666666,1,0
177,58,58.0,0.15784776220605115,35.51,57.766666666666666,,35.51,57.766666666666666,1,0
178,71,71.0,0.15497746523802303,36.05,57.766666666666666,,36.05,57.766666666666666,1,0
179,27,27.0,0.15390904806493227,36.18,57.766666666666666,,36.18,57.766666666666666,1,0
180,41,41.0,0.1523104936322902,36.39,57.766666666666666,,36.39,57.766666666666666,1,0
181,14,14.0,0.15177115656560713,36.18,57.766666666666666,,36.39,57.766666666666666,0,0
182,28,28.0,0.150702306919885,36.29,57.766666666666666,,36.39,57.766666666666666,0,0
183,27,27.0,0.14968391269365394,36.43,57.766666666666666,,36.43,57.766666666666666,1,0
184,55,55.0,0.14764611658361687,36.85,57.766666666666666,,36.85,57.766666666666666,1,0
185,30,30.0,0.14655501297842372,37.0,57.766666666666666,,37.0,57.766666666666666,1,0
186,34,34.0,0.14533555631408662,37.16,57.766666666666666,,37.16,57.766666666666666,1,0
187,42,42.0,0.14385390923827907,37.47,57.766666666666666,,37.47,57.766666666666666,1,0
188,33,33.0,0.1427086397564726,37.62,57.766666666666666,,37.62,57.766666666666666,1,0
189,34,34.0,0.14154577085207967,37.69,57.766666666666666,,37.69,57.766666666666666,1,0
190,34,34.0,0.14040001004994598,37.77,57.766666666666666,,37.77,57.766666666666666,1,0
191,36,36.0,0.13920521913678402,37.94,57.766666666666666,,37.94,57.766666666666666,1,0
192,27,27.0,0.1383213505043246,38.07,57.766666666666666,,38.07,57.766666666666666,1,0
193,97,97.0,0.135230429898393,38.94,57.766666666666666,,38.94,57.766666666666666,1,0
194,34,34.0,0.13417758025626148,39.12,57.766666666666666,,39.12,57.766666666666666,1,0
195,42,42.0,0.13289836170003888,39.34,57.766666666666666,,39.34,57.766666666666666,1,0
196,58,58.0,0.13116988679906885,39.8,57.766666666666666,,39.8,57.766666666666666,1,0
197,29,29.0,0.130321899998129,39.88,57.766666666666666,,39.88,57.766666666666666,1,0
198,39,39.0,0.12919827538785056,40.11,57.766666666666666,,40.11,57.766666666666666,1,0
199,34,34.0,0.12823417067287282,40.28,40.266666666666666,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,40.28,57.766666666666666,1,0
200,36,36.0,0.12722880938747466,40.4,40.266666666666666,,40.4,57.766666666666666,1,0
201,116,116.0,0.1240945760615429,41.41,40.266666666666666,,41.41,57.766666666666666,1,0
202,38,38.0,0.12310182999387106,41.61,40.266666666666666,,41.61,57.766666666666666,1,0
203,197,197.0,0.1182107533513573,43.42,40.266666666666666,,43.42,57.766666666666666,1,0
204,36,36.0,0.11736146286003143,43.48,40.266666666666666,,43.48,57.766666666666666,1,0
205,94,94.0,0.11520569546024087,44.3,40.266666666666666,,44.3,57.766666666666666,1,0
206,66,66.0,0.11374399907655658,44.69,40.266666666666666,,44.69,57.766666666666666,1,0
207,51,51.0,0.11264296109409079,45.06,40.266666666666666,,45.06,57.766666666666666,1,0
208,51,51.0,0.11156613119518134,45.16,40.266666666666666,,45.16,57.766666666666666,1,0
209,45,45.0,0.11063566581344883,45.21,40.266666666666666,,45.21,57.766666666666666,1,0
210,153,153.0,0.10760519415213182,46.48,40.266666666666666,,46.48,57.766666666666666,1,0
211,61,61.0,0.10645220836037932,46.89,40.266666666666666,,46.89,57.766666666666666,1,0
212,50,50.0,0.10552973719099273,46.95,40.266666666666666,,46.95,57.766666666666666,1,0
213,46,46.0,0.10469863951900063,47.09,40.266666666666666,,47.09,57.766666666666666,1,0
214,64,64.0,0.10356970552443559,47.29,40.266666666666666,,47.29,57.766666666666666,1,0
215,47,47.0,0.10276047394654292,47.45,40.266666666666666,,47.45,57.766666666666666,1,0
216,84,84.0,0.10135484524547705,47.83,40.266666666666666,,47.83,57.766666666666666,1,0
217,58,58.0,0.1004138984190728,47.94,40.266666666666666,,47.94,57.766666666666666,1,0
218,226,226.0,0.09696622211468289,49.92,40.266666666666666,,49.92,57.766666666666666,1,0
219,83,83.0,0.09578292271228127,50.3,40.266666666666666,,50.3,57.766666666666666,1,0
220,63,63.0,0.09491290743308173,50.34,40.266666666666666,,50.34,57.766666666666666,1,0
221,55,55.0,0.0941726614868858,49.49,40.266666666666666,,50.34,57.766666666666666,0,0
222,102,102.0,0.09284594702032141,50.23,40.266666666666666,,50.34,57.766666666666666,0,0
223,98,98.0,0.09162564069645884,50.72,40.266666666666666,,50.72,57.766666666666666,1,0
224,87,87.0,0.09058513810284224,50.94,40.266666666666666,,50.94,57.766666666666666,1,0
225,62,62.0,0.08986734606415898,51.05,40.266666666666666,,51.05,57.766666666666666,1,0
226,72,72.0,0.08905776605579284,50.94,40.266666666666666,,51.05,57.766666666666666,0,0
227,83,83.0,0.0881554906426716,50.03,40.266666666666666,,51.05,57.766666666666666,0,0
228,69,69.0,0.08742986157836517,50.14,40.266666666666666,,51.05,57.766666666666666,0,0
229,43,43.0,0.08698857345631039,50.15,40.266666666666666,,51.05,57.766666666666666,0,0
230,70,70.0,0.08628765762169023,50.39,40.266666666666666,,51.05,57.766666666666666,0,0
231,47,47.0,0.08582890204271024,50.61,40.266666666666666,,51.05,57.766666666666666,0,0
232,106,106.0,0.08482812435845291,51.29,40.266666666666666,,51.29,57.766666666666666,1,0
233,64,64.0,0.08424589355614925,51.54,40.266666666666666,,51.54,57.766666666666666,1,0
234,18,18.0,0.08408504664757167,51.3,40.266666666666666,,51.54,57.766666666666666,0,0
235,60,60.0,0.08355791469315044,51.52,40.266666666666666,,51.54,57.766666666666666,0,0
236,60,60.0,0.08304439123168192,51.63,40.266666666666666,,51.63,57.766666666666666,1,0
237,63,63.0,0.08251945345429554,51.89,40.266666666666666,,51.89,57.766666666666666,1,0
238,75,75.0,0.08191303651417964,52.42,40.266666666666666,,52.42,57.766666666666666,1,0
239,41,41.0,0.0815898152401688,52.48,40.266666666666666,,52.48,57.766666666666666,1,0
240,40,40.0,0.08127999596564087,52.51,40.266666666666666,,52.51,57.766666666666666,1,0
241,66,66.0,0.08078045854963287,52.84,40.266666666666666,,52.84,57.766666666666666,1,0
242,66,66.0,0.08029508839949298,53.18,40.266666666666666,,53.18,57.766666666666666,1,0
243,29,29.0,0.08008619608798262,52.84,40.266666666666666,,53.18,57.766666666666666,0,0
244,85,85.0,0.07948892122887175,53.32,40.266666666666666,,53.32,57.766666666666666,1,0
245,16,16.0,0.07937894703400915,53.08,40.266666666666666,,53.32,57.766666666666666,0,0
246,88,88.0,0.07878761049421446,53.25,40.266666666666666,,53.32,57.766666666666666,0,0
247,78,78.0,0.0782821030205696,53.77,40.266666666666666,,53.77,57.766666666666666,1,0
248,73,73.0,0.07782431990943738,54.18,40.266666666666666,,54.18,57.766666666666666,1,0
249,90,90.0,0.07727961716580786,54.73,107.0,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,54.73,107.0,1,1
250,73,73.0,0.07685323306309964,55.26,107.0,,55.26,107.0,1,0
251,19,19.0,0.07674446383307171,54.77,107.0,,55.26,107.0,0,0
252,14,14.0,0.07666489258283707,54.7,107.0,,55.26,107.0,0,0
253,87,87.0,0.07618115234394883,55.25,107.0,,55.26,107.0,0,0
254,57,57.0,0.07587402244359828,55.5,107.0,,55.5,107.0,1,0
255,54,54.0,0.0755900130311521,55.01,107.0,,55.5,107.0,0,0
256,66,66.0,0.07525184791366413,55.15,107.0,,55.5,107.0,0,0
257,27,27.0,0.07511628749627582,55.0,107.0,,55.5,107.0,0,0
258,73,73.0,0.07475766136361264,55.55,107.0,,55.55,107.0,1,0
259,17,17.0,0.07467577126890111,55.41,107.0,,55.55,107.0,0,0
260,61,61.0,0.07438687581782362,55.35,107.0,,55.55,107.0,0,0
261,93,93.0,0.07396095064308171,55.88,107.0,,55.88,107.0,1,0
262,48,48.0,0.07374778220977148,56.11,107.0,,56.11,107.0,1,0
263,74,74.0,0.07342776310072058,56.63,107.0,,56.63,107.0,1,0
264,54,54.0,0.07320066535393713,56.86,107.0,,56.86,107.0,1,0
265,17,17.0,0.07313027094282094,56.93,107.0,,56.93,107.0,1,0
266,44,44.0,0.0729504776803118,57.0,107.0,,57.0,107.0,1,0
267,13,13.0,0.07289801355188098,56.98,107.0,,57.0,107.0,0,0
268,168,168.0,0.07224609758300946,57.97,107.0,,57.97,107.0,1,0
269,104,104.0,0.07186581307571109,58.78,107.0,,58.78,107.0,1,0
270,12,12.0,0.07182303320925564,58.59,107.0,,58.78,107.0,0,0
271,91,91.0,0.07150580069280352,59.21,107.0,,59.21,107.0,1,0
272,105,105.0,0.07115506342262186,59.93,107.0,,59.93,107.0,1,0
273,102,102.0,0.07082937952452928,60.59,107.0,,60.59,107.0,1,0
274,100,100.0,0.07052383559970773,61.26,107.0,,61.26,107.0,1,0
275,108,108.0,0.07020847015573956,61.93,107.0,,61.93,107.0,1,0
276,104,104.0,0.06991850012767241,62.8,107.0,,62.8,107.0,1,0
277,121,121.0,0.06959726719069714,63.43,107.0,,63.43,107.0,1,0
278,142,142.0,0.06924126983351361,64.14,107.0,,64.14,107.0,1,0
279,77,77.0,0.06905724775362676,64.64,107.0,,64.64,107.0,1,0
280,111,111.0,0.06880260676186298,65.34,107.0,,65.34,107.0,1,0
281,86,86.0,0.0686136166530114,66.06,107.0,,66.06,107.0,1,0
282,102,102.0,0.0683984597481099,66.8,107.0,,66.8,107.0,1,0
283,107,107.0,0.06818280511030958,67.6,107.0,,67.6,107.0,1,0
284,126,126.0,0.0679414228796924,68.31,107.0,,68.31,107.0,1,0
285,98,98.0,0.06776263597979502,68.99,107.0,,68.99,107.0,1,0
286,107,107.0,0.06757595731321085,69.72,107.0,,69.72,107.0,1,0
287,102,102.0,0.06740592799789975,70.32,107.0,,70.32,107.0,1,0
288,111,111.0,0.06722928725420857,71.1,107.0,,71.1,107.0,1,0
289,99,99.0,0.06707879432636037,71.75,107.0,,71.75,107.0,1,0
290,106,106.0,0.06692470000072054,72.47,107.0,,72.47,107.0,1,0
291,104,104.0,0.06678027767558302,73.15,107.0,,73.15,107.0,1,0
292,105,105.0,0.06664095964515529,73.93,107.0,,73.93,107.0,1,0
293,149,149.0,0.06645389169234313,74.45,107.0,,74.45,107.0,1,0
294,105,105.0,0.06632917612521766,75.16,107.0,,75.16,107.0,1,0
295,111,111.0,0.0662033958601773,75.85,107.0,,75.85,107.0,1,0
296,117,117.0,0.06607724277077912,76.44,107.0,,76.44,107.0,1,0
297,101,101.0,0.0659733977219053,77.16,107.0,,77.16,107.0,1,0
298,99,99.0,0.06587595116819255,77.76,107.0,,77.76,107.0,1,0
299,105,105.0,0.06577709257939383,78.47,104.33333333333333,42|49|56|63|70|77|84|91|98|105|112|119|126|133|140|147|154|161|168|175|182|189|196|203|210|217|224|231|238|245,78.47,107.0,1,0
300,99,99.0,0.06568793757980787,79.1,104.33333333333333,,79.1,107.0,1,0
301,117,117.0,0.06558741504255,79.11,104.33333333333333,,79.11,107.0,1,0
302,101,101.0,0.06550466821610079,79.74,104.33333333333333,,79.74,107.0,1,0
303,103,103.0,0.06542395248046795,78.8,104.33333333333333,,79.74,107.0,0,0
304,93,93.0,0.06535412215395804,79.37,104.33333333333333,,79.74,107.0,0,0
305,111,111.0,0.06527439865737737,79.54,104.33333333333333,,79.74,107.0,0,0
306,104,104.0,0.06520312322082404,79.92,104.33333333333333,,79.92,107.0,1,0
307,102,102.0,0.06513628796832348,80.43,104.33333333333333,,80.43,107.0,1,0
308,101,101.0,0.0650729724210879,80.93,104.33333333333333,,80.93,107.0,1,0
309,97,97.0,0.06501473319924175,81.45,104.33333333333333,,81.45,107.0,1,0
310,112,112.0,0.06495048085954731,81.04,104.33333333333333,,81.45,107.0,0,0
311,104,104.0,0.0648935625458091,81.47,104.33333333333333,,81.47,107.0,1,0
312,93,93.0,0.06484480448737259,81.9,104.33333333333333,,81.9,107.0,1,0
313,96,96.0,0.06479650459886273,82.4,104.33333333333333,,82.4,107.0,1,0
314,106,106.0,0.06474546977352277,82.82,104.33333333333333,,82.82,107.0,1,0
315,107,107.0,0.06469629040391986,83.42,104.33333333333333,,83.42,107.0,1,0
316,103,103.0,0.06465106784092439,83.61,104.33333333333333,,83.61,107.0,1,0
317,100,100.0,0.06460906292484904,84.03,104.33333333333333,,84.03,107.0,1,0
318,112,112.0,0.06456414090966986,82.89,104.33333333333333,,84.03,107.0,0,0
319,105,105.0,0.06452397252861061,83.11,104.33333333333333,,84.03,107.0,0,0
320,116,116.0,0.06448168212917033,83.64,104.33333333333333,,84.03,107.0,0,0
321,103,103.0,0.06444588229949375,84.12,104.33333333333333,,84.12,107.0,1,0
322,113,113.0,0.0644084123325518,84.23,104.33333333333333,,84.23,107.0,1,0
323,109,109.0,0.06437397622449806,84.34,104.33333333333333,,84.34,107.0,1,0
324,107,107.0,0.06434172668186915,84.54,104.33333333333333,,84.54,107.0,1,0
325,185,185.0,0.06428939683553248,85.77,104.33333333333333,,85.77,107.0,1,0
326,105,105.0,0.0642615204659753,86.1,104.33333333333333,,86.1,107.0,1,0
327,228,228.0,0.06420520843168818,87.55,104.33333333333333,,87.55,107.0,1,0
328,215,215.0,0.06415699687105518,89.01,104.33333333333333,,89.01,107.0,1,0
329,203,203.0,0.06411544178822988,90.61,104.33333333333333,,90.61,107.0,1,0
330,126,126.0,0.06409143860624693,91.17,104.33333333333333,,91.17,107.0,1,0
331,105,105.0,0.06407241886021821,91.75,104.33333333333333,,91.75,107.0,1,0
332,223,223.0,0.0640348000311172,92.92,104.33333333333333,,92.92,107.0,1,0
333,236,236.0,0.06399877664370208,94.64,104.33333333333333,,94.64,107.0,1,0
334,117,117.0,0.06398224563222826,95.63,104.33333333333333,,95.63,107.0,1,0
335,116,116.0,0.06396666750458815,96.19,104.33333333333333,,96.19,107.0,1,0
336,176,176.0,0.06394448606066964,97.35,104.33333333333333,,97.35,107.0,1,0
